   X   Y  Sig11  Sig22  Sig33  Sig23  Sig13  Sig12
          32          33   2.8340678271110682        34.331349763539464       -13.337627198953768        7.6051510682769603        1.6141943731598758       0.90331969182083083     
          32          34   1.8188986702694470        32.035631284282672       -15.201217171427727        7.7208855832643177        1.5921798404305156       0.69887899418782018     
          32          35  0.79527852908119745        29.758576425690933       -17.154325342844359        7.5652526134503777        1.5413666560631873       0.51170322441499771     
          32          36 -0.25614059410573120        27.476127674743523       -19.198453186449193        7.1010221277477523        1.4790855047010243       0.35505426073640317     
          32          37  -1.3523829389651301        25.135890822487337       -21.337852376620894        6.3210220256919021        1.4279567218722418       0.25796983365710474     
          32          38  -2.5292007827918757        22.640723433476452       -23.554409354702127        5.2311094203871047        1.4006710169766776       0.25933390419460911     
          32          39  -3.8717873051929868        19.825894366312898       -25.761057185126628        3.8387079028823021        1.3677016113699787       0.39065745437205412     
          32          40  -5.5432737773664611        16.437550733219020       -27.725997322436918        2.1868087643142973        1.2160753290351305       0.63030057274403450     
          32          41  -7.7689675541115220        12.186722514958211       -29.014191425890363       0.49071729916855611       0.75429951232381054       0.81927799086854058     
          32          42  -10.717392902536668        7.0405842390973534       -29.144588423182523      -0.68928326364517067      -0.13905519948365838       0.63536843913422847     
          32          43  -14.033958742993937        1.9996339999970876       -28.095133840637324      -0.73497874574461208       -1.2543624119436643      -0.10975443453737382     
          32          44  -16.814252611408065       -1.7180512609890295       -26.063817953781150      -4.60606931229875561E-004  -2.3165271435275621       -1.0716837825187790     
          32          45  -17.644243642847837       -3.2719501881123674       -22.324441847006021        1.1805892827580113       -3.6509785284413021       -1.2336919691792070     
          32          46  -13.818096744432870       0.12854264652387598       -17.940697854560085        5.5545034025446371       -6.1006500807208903       0.59563357580310738     
          32          47  -8.7735513879027724        4.5738094276556298       -12.287547273237966        14.343822462234371       -7.8829481308631264       -2.4686737153361427     
          32          48  -19.267561623909167       -34.971320175618025       -23.241549413640392       -2.8132310195363184        9.8623932494206077        4.5534272799294726     
          32          49  -48.927188080793350       -61.225915643834554       -43.980389017168832       -14.304458790064439       -5.8796032167717307      -0.74071419132991656     
          32          50  -44.082766595962390       -41.994866202402655       -41.764769302369196       -13.030162923162495       -6.5112376203106166        1.0792256600655243     
          32          51  -43.146601340679510       -39.373754468796299       -44.691924803933716       -8.9530792260973655       -4.9970937854515700       0.47327302089868439     
